725484TYA.csv,725484,Le Mars
725485TYA.csv,725485,Mason City Municipal Arpt
725475TYA.csv,725475,Monticello Muni
725487TYA.csv,725487,Muscatine
725464TYA.csv,725464,Newton Muni
725488TYA.csv,725488,Oelwen
725489TYA.csv,725489,Orange City
725465TYA.csv,725465,Ottumwa Industrial AP
725494TYA.csv,725494,Red Oak
725495TYA.csv,725495,Sheldon
725467TYA.csv,725467,Shenandoah Muni
725570TYA.csv,725570,Sioux City Sioux Gateway AP
726500TYA.csv,726500,Spencer
725496TYA.csv,725496,Storm Lake
725454TYA.csv,725454,Washington
725480TYA.csv,725480,Waterloo Municipal AP
725478TYA.csv,725478,Webster City
724507TYA.csv,724507,Chanute Martin Johnson AP
724580TYA.csv,724580,Concordia Blosser Muni AP
724510TYA.csv,724510,Dodge City Regional AP
724556TYA.csv,724556,Emporia Municipal AP
724550TYA.csv,724550,Fort Riley Marshall AAF
724515TYA.csv,724515,Garden City Municipal AP
724650TYA.csv,724650,Goodland Renner Field
724517TYA.csv,724517,Great Bend (AWOS)
724518TYA.csv,724518,Hays Muni (AWOS)
724655TYA.csv,724655,Hill City Municipal AP
724506TYA.csv,724506,Hutchinson Municipal AP
724516TYA.csv,724516,Liberal Muni
724555TYA.csv,724555,Manhattan Rgnl
724505TYA.csv,724505,McConnell AFB
724509TYA.csv,724509,Newton (AWOS)
724475TYA.csv,724475,Olathe Johnson Co Industrial
724468TYA.csv,724468,Olathe/Johnson Co.
724585TYA.csv,724585,Russell Municipal AP
724586TYA.csv,724586,Salina Municipal AP
724565TYA.csv,724565,Topeka Forbes Field
724560TYA.csv,724560,Topeka Municipal AP
724500TYA.csv,724500,Wichita Mid-Continent AP
724504TYA.csv,724504,Wichita/Col. Jabara
746716TYA.csv,746716,Bowling Green Warren Co AP
724210TYA.csv,724210,Cincinnati Northern Ky AP
746710TYA.csv,746710,Fort Campbell AAF
724240TYA.csv,724240,Fort Knox Godman AAF
724238TYA.csv,724238,Henderson City
724236TYA.csv,724236,Jackson Julian Carroll AP
724220TYA.csv,724220,Lexington Bluegrass AP
724243TYA.csv,724243,London-Corbin AP
724235TYA.csv,724235,Louisville Bowman Field
724230TYA.csv,724230,Louisville Standiford Field
724350TYA.csv,724350,Paducah Barkley Regional AP
724354TYA.csv,724354,Somerset (AWOS)
722487TYA.csv,722487,Alexandria Esler Regional AP
722485TYA.csv,722485,Barksdale AFB
722317TYA.csv,722317,Baton Rouge Ryan Arpt
747540TYA.csv,747540,England AFB
722390TYA.csv,722390,Fort Polk AAF
722406TYA.csv,722406,Houma-Terrebonne
722405TYA.csv,722405,Lafayette Regional AP
722400TYA.csv,722400,Lake Charles Regional Arpt
722404TYA.csv,722404,Lake Charles Wb Airp
722486TYA.csv,722486,Monroe Regional AP
722314TYA.csv,722314,New Iberia NAAS
722316TYA.csv,722316,New Orleans Alvin Callender F
722310TYA.csv,722310,New Orleans Intl Arpt
722315TYA.csv,722315,New Orleans Lakefront AP
722329TYA.csv,722329,Patterson Memorial
722484TYA.csv,722484,Shreveport Downtown
